time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.588,34741,70006968,231,0,1,-174.6750651656714,-101.91780002800556,0
0.59,34742,70008968,856,0,1,134.0675274182587,-43.826625873304636,0
0.592,34743,70010968,1460,0,1,427.24033643140865,4.294605353396378,0
0.594,34744,70012968,1967,0,1,645.2224497783627,38.474694814598024,0
0.596,34745,70014968,2281,0,1,738.722613013354,56.087785754425965,0
0.598,34746,70016968,2271,1,1,686.6538153714434,56.48708486997464,0
0.6,34747,70018968,1941,1,1,507.83517655933656,41.30205903467572,0
0.602,34748,70020968,1187,1,1,261.8947673324284,14.275430132410918,0
0.604,34749,70022968,0,0,0,33.9012530303404,-19.435367240499545,0
0.606,34750,70024968,1,0,1,-97.02075132823825,-54.389950522149974,0
0.608,34751,70026968,61,0,1,-89.17404386345004,-85.98094220759614,0
0.61,34752,70028968,587,0,1,48.856949185626604,-111.03982449628252,0
0.612,34753,70030968,1206,0,1,265.75220048452786,-127.82961359340526,0
0.614,34754,70032968,1811,0,1,487.19486168231947,-135.59665773448052,0
0.616,34755,70034968,2202,0,1,640.5552512844906,-133.9033057632149,0
0.618,34756,70036968,2351,1,1,677.7869651308921,-121.98959739312133,0
0.62,34757,70038968,2267,1,1,591.6249519821299,-98.37352205111844,0
0.622,34758,70040968,1738,0,1,422.36775420359766,-60.817083672229,0
0.624001,34759,70042969,424,0,1,249.47330441110978,-6.779760320382351,0
0.626,34760,70044968,75,0,1,162.1124460064916,65.59358740392852,0
0.628,34761,70046968,493,0,1,220.9109678052971,156.31938127280046,0
0.63,34762,70048968,1157,0,1,438.03730554330286,262.9325624469246,0
0.632,34763,70050968,1709,0,1,785.0021985794592,380.63653845488614,0
0.634,34764,70052968,2132,0,1,1212.1590208486984,502.95324470566953,0
0.636,34765,70054968,2349,0,1,1662.0985516601968,622.4784989718496,0
0.638,34766,70056968,3016,1,1,2072.5809847716187,731.5745509902413,0
0.64,34767,70058968,4095,1,0,2379.620512553084,823.1100640002205,0
0.642,34768,70060968,4095,0,0,2532.7574161695507,891.3769516151574,0
0.644,34769,70062968,4095,0,0,2515.4899830007535,932.938929977586,0
0.646,34770,70064968,3447,0,1,2353.645206216846,946.9910064987506,0
