time_s,sample_index,timestamp_us,slot0_raw,slot1_raw,finger_contact,fifo_ok,fifo_overflow_count,slot0_dc,slot0_ac,slot1_dc,slot1_ac,slot0_peak,slot1_peak
26.6,2391,96198374,35469,52498,-1,1,0,35543.10469842941,-79.94743765022676,52758.38336356876,-272.70489457955296,0,0
26.64,2392,96238374,35486,52552,-1,1,0,35548.60242799883,-61.56944186404387,52774.126875325805,-215.91787125873148,0,0
26.68,2393,96278374,35505,52625,-1,1,0,35554.73780387024,-44.01441056482074,52791.74196759678,-160.27572966153338,0,0
26.72,2394,96318374,35546,52723,-1,1,0,35561.46932209321,-21.429665142341285,52811.12046561713,-94.10948490836671,0,0
26.76,2395,96358374,35543,52746,-1,1,0,35568.74434577074,-23.226201666489743,52832.11364736211,-85.03645663812196,0,0
26.8,2396,96398374,35536,52732,-1,1,0,35576.50243780827,-39.470812091997054,52854.54325992383,-119.88476646713153,0,0
26.84,2397,96438374,35552,52775,-1,1,0,35584.67594191493,-32.72521765533725,52878.20552311792,-99.56061200915647,0,0
26.88,2398,96478374,35588,52898,-1,1,0,35593.18940935613,-4.611206899239562,52902.871815039274,-5.262119222267245,0,0
26.92,2399,96518374,35625,53024,-1,1,0,35601.96141368588,23.026125308003188,52928.29597678253,97.08815075529259,0,0
26.96,2400,96558374,35653,53114,-1,1,0,35610.909461516814,44.36351220719491,52954.231504568445,167.6324711436149,0,0
27.0,2401,96598374,35677,53182,-1,1,0,35619.95591967401,57.404491235835664,52980.45213979685,199.59605109125823,0,0
27.04,2402,96638374,35688,53214,-1,1,0,35629.03297322402,57.318805102445175,53006.768442822635,208.38926061538476,0,0
27.08,2403,96678374,35697,53273,-1,1,0,35638.085787171774,62.43300884452722,53033.03818030525,249.71053891005369,0,0
27.12,2404,96718374,35719,53327,-1,1,0,35647.0741234419,75.51544576703613,53059.17296945235,273.28828382542997,1,1
27.16,2405,96758374,35708,53220,-1,1,0,35655.973194397455,41.395102618796244,53085.14202869197,109.16633191232566,0,0
27.2,2406,96798374,35614,52909,-1,1,0,35664.7720551141,-40.61649944490039,53110.96332691665,-171.89580851254178,0,0
27.24,2407,96838374,35592,52850,-1,1,0,35673.46562393992,-84.21963614986078,53136.67090649911,-297.9525447690753,0,0
27.28,2408,96878374,35620,52930,-1,1,0,35682.04235619751,-66.08243798793713,53162.270866699924,-243.7530569264622,0,0
27.32,2409,96918374,35652,53027,-1,1,0,35690.47619099413,-34.07392086624644,53187.71473871909,-148.4034956346199,0,0
27.36,2410,96958374,35692,53162,-1,1,0,35698.72681726857,-12.008091707419432,53212.90021875494,-62.07158666378679,0,0
27.4,2411,96998374,35703,53222,-1,1,0,35706.744662040284,0.030842955954380358,53237.68741080102,-15.477852781633047,0,0
27.44,2412,97038374,35726,53251,-1,1,0,35714.476082421614,7.220296099927566,53261.91676835281,-12.219838421780551,0,0
27.48,2413,97078374,35738,53293,-1,1,0,35721.867034072435,18.812792131798755,53285.42099674482,5.873759719672989,0,0
27.52,2414,97118374,35765,53366,-1,1,0,35728.86579311606,34.78060558064333,53308.03137764516,59.80831874850128,0,0
27.56,2415,97158374,35783,53452,-1,1,0,35735.425825783364,45.12461800332104,53329.58452618493,113.37670573951671,0,0
27.6,2416,97198374,35790,53494,-1,1,0,35741.50892806441,52.47220765127394,53349.93274001051,154.57753703288427,0,0
27.64,2417,97238374,35811,53565,-1,1,0,35747.08792593238,60.326830501367006,53368.95567679059,187.90120095218512,1,1
27.68,2418,97278374,35804,53565,-1,1,0,35752.14856935728,52.198836264888925,53386.570199562266,180.78862113801077,0,0
27.72,2419,97318374,35789,53557,-1,1,0,35756.690156658005,30.919522655645107,53402.73614705638,145.7620215044978,0,0
27.76,2420,97358374,35785,53553,-1,1,0,35760.72403097177,25.784139625548676,53417.45646669807,152.28784359451512,0,0
27.8,2421,97398374,35792,53584,-1,1,0,35764.270779585175,26.40908129002554,53430.77375711383,134.00549472068658,0,0
27.84,2422,97438374,35764,53415,-1,1,0,35767.35779439344,-10.099936164703124,53442.76499027148,-33.43747113149132,0,0
27.88,2423,97478374,35698,53214,-1,1,0,35770.01576288671,-65.38689161821424,53453.526961154515,-226.2364195049244,0,0
27.92,2424,97518374,35699,53227,-1,1,0,35772.271513760024,-80.2968651744485,53463.146869854936,-251.47991622861218,0,0
27.96,2425,97558374,35720,53318,-1,1,0,35774.13988950038,-53.287942489834286,53471.67285266748,-159.43795910305573,0,0
28.0,2426,97598374,35759,53410,-1,1,0,35775.62062524423,-19.91015062604083,53479.10468648129,-67.13841231171602,0,0
28.04,2427,97638374,35779,53492,-1,1,0,35776.70164065467,2.972407803160264,53485.40492191546,-1.4605283745100692,0,0
28.08,2428,97678374,35791,53514,-1,1,0,35777.365109602746,10.068509021100093,53490.51706377971,19.93234818141466,0,0
28.12,2429,97718374,35780,53502,-1,1,0,35777.59242437051,3.192764997849306,53494.38008937202,4.504929247418694,0,0
28.16,2430,97758374,35777,53499,-1,1,0,35777.36628779023,-3.106123997697569,53496.93502404976,1.011606502157676,0,0
28.2,2431,97798374,35780,53531,-1,1,0,35776.67054875627,4.6747098258045465,53498.12582900562,26.907402603697943,0,0
28.24,2432,97838374,35803,53562,-1,1,0,35775.49002592442,24.192968903652158,53497.90056958598,64.29030384492793,0,0
28.28,2433,97878374,35814,53597,-1,1,0,35773.81221944192,42.55352009123812,53496.21624657419,98.7648191903631,0,0
28.32,2434,97918374,35826,53622,-1,1,0,35771.63078895908,50.29708750539464,53493.04631579737,123.40072998224348,0,0
28.36,2435,97958374,35821,53647,-1,1,0,35768.94917119574,53.81429418045764,53488.38880644271,158.7528873311877,0,0
28.4,2436,97998374,35821,53676,-1,1,0,35765.782990790125,56.71815963237404,53482.27416633778,200.56696705295886,1,1
28.44,2437,98038374,35800,53626,-1,1,0,35762.16085591044,30.85665354646769,53474.771924988185,131.84872379627603,0,0
28.48,2438,98078374,35725,53381,-1,1,0,35758.1225318901,-28.7786111192188,53465.98993022373,-81.98851607422137,0,0
28.52,2439,98118374,35686,53209,-1,1,0,35753.712480498754,-69.6193508009949,53456.05567520249,-238.4054392937258,0,0
28.56,2440,98158374,35686,53246,-1,1,0,35748.97005609655,-64.94163918415927,53445.08257390523,-216.3881109612444,0,0
28.6,2441,98198374,35705,53305,-1,1,0,35743.922208414486,-39.50346676123017,53433.143373958745,-127.87672354795912,0,0
28.64,2442,98238374,35725,53363,-1,1,0,35738.58255289263,-13.654987686273977,53420.26636489754,-54.37090159204993,0,0
28.68,2443,98278374,35739,53415,-1,1,0,35732.95528218548,4.4236678963086735,53406.44798741387,0.10579286483714156,0,0
28.72,2444,98318374,35736,53409,-1,1,0,35727.040405402215,9.11371064369003,53391.6689562061,17.645495691961514,0,0
28.76,2445,98358374,35727,53394,-1,1,0,35720.8376968948,5.630480979591969,53375.9065628882,19.35725199825032,0,0
28.8,2446,98398374,35723,53407,-1,1,0,35714.3484610471,7.8391631257050385,53359.14125081287,44.90629341891405,0,0
28.84,2447,98438374,35728,53427,-1,1,0,35707.57609995533,22.956607148399193,53341.360725525,87.8667711933872,0,0
28.88,2448,98478374,35741,53450,-1,1,0,35700.527269701204,37.13244868266432,53322.56596080892,126.39028984733326,0,0
28.92,2449,98518374,35727,53447,-1,1,0,35693.21425092169,36.32101201463965,53302.77951001458,148.82372947946337,0,0
28.96,2450,98558374,35724,53459,-1,1,0,35685.657262638946,36.97161628765139,53282.05383391618,167.31393314094623,0,0
29.0,2451,98598374,35735,53471,-1,1,0,35677.88585426717,59.311990926723304,53260.47866701796,227.61711077594015,0,0
29.04,2452,98638374,35748,53519,-1,1,0,35669.940733629344,77.97687692056795,53238.189006322275,274.85691300618464,1,1
29.08,2453,98678374,35706,53364,-1,1,0,35661.87649337353,40.905713427488124,53215.37291568681,136.00728168204768,0,0
29.12,2454,98718374,35613,53038,-1,1,0,35653.76137102745,-39.77261112215604,53192.267720650074,-142.5643545593836,0,0
29.16,2455,98758374,35557,52876,-1,1,0,35645.66959512233,-84.60258250193999,53169.13135498954,-289.00149334469165,0,0
29.2,2456,98798374,35574,52910,-1,1,0,35637.66899605633,-70.8516319179057,53146.19889300654,-253.73146389509617,0,0
29.24,2457,98838374,35581,52931,-1,1,0,35629.81245045474,-45.66446681998774,53123.65269191502,-187.70467804008666,0,0
29.28,2458,98878374,35591,52970,-1,1,0,35622.13710698311,-31.537330606798538,53101.617980810675,-126.83851224291594,0,0
29.32,2459,98918374,35590,53013,-1,1,0,35614.66780825615,-26.88652647605839,53080.17318146529,-78.20846589934102,0,0
29.36,2460,98958374,35573,52965,-1,1,0,35607.420327857275,-32.329606493706095,53059.362879921806,-91.75968850200735,0,0
29.4,2461,98998374,35566,52919,-1,1,0,35600.402708073794,-36.17876513544323,53039.206283207335,-116.57946225524601,0,0
29.44,2462,99038374,35567,52950,-1,1,0,35593.6151485845,-24.31697827448621,53019.69883013123,-70.8631223089648,0,0
29.48,2463,99078374,35592,53027,-1,1,0,35587.05048087774,4.022628981853622,53000.813735196374,27.495876834464326,0,0
29.52,2464,99118374,35617,53105,-1,1,0,35580.697218068155,38.7415226586898,52982.51220906092,127.8729784757771,0,0
29.56,2465,99158374,35641,53171,-1,1,0,35574.545447874865,66.56404635343758,52964.76258032953,208.0547219067514,0,0
29.6,2466,99198374,35653,53219,-1,1,0,35568.59405115071,84.74479874405498,52947.56241933861,271.9074241261562,0,0
29.64,2467,99238374,35657,53244,-1,1,0,35562.85727343255,99.39905505920498,52930.95868682418,328.623480691257,1,1
29.68,2468,99278374,35649,53214,-1,1,0,35557.369364231236,89.09469412595271,52915.06300706119,293.24119524695254,0,0
29.72,2469,99318374,35576,52972,-1,1,0,35552.18586982997,24.12336232395741,52900.05653681357,67.19564831078178,0,0
29.76,2470,99358374,35484,52655,-1,1,0,35547.37867234857,-59.07627588822372,52886.173293217034,-211.06237625165738,0,0
29.8,2471,99398374,35448,52558,-1,1,0,35543.02364937564,-96.4986628072935,52873.6582624024,-324.73661555335565,0,0
29.84,2472,99438374,35452,52569,-1,1,0,35539.18632732974,-86.25246932769672,52862.71950652084,-292.5694543083961,0,0
29.88,2473,99478374,35471,52622,-1,1,0,35535.91321975635,-64.88811075957548,52853.50001819893,-229.61034818595598,0,0
29.92,2474,99518374,35486,52678,-1,1,0,35533.23088766785,-46.94069900269507,52846.07463209291,-163.14486172909324,0,0
29.96,2475,99558374,35499,52735,-1,1,0,35531.149373198234,-29.029260366882284,52840.46088113296,-110.37071884780997,0,0
30.0,2476,99598374,35515,52738,-1,1,0,35529.66659962766,-18.141015050798217,52836.63323308272,-91.17441074999873,0,0
30.04,2477,99638374,35507,52762,-1,1,0,35528.77223062414,-17.03343673035925,52834.534763236894,-73.13773045012513,0,0
30.08,2478,99678374,35521,52809,-1,1,0,35528.450315035065,-8.341668698887858,52834.08509312876,-18.21143381469639,0,0
30.12,2479,99718374,35543,52901,-1,1,0,35528.68118951423,16.352500137591534,52835.188650747805,66.38401684873034,0,0
30.16,2480,99758374,35569,52975,-1,1,0,35529.4444131768,41.84105500055627,52837.74768962779,145.98026037278458,0,0
30.2,2481,99798374,35581,53028,-1,1,0,35530.72334987741,49.14899608423369,52841.679462429754,187.47760769419287,0,0
30.24,2482,99838374,35577,53049,-1,1,0,35532.50971056701,47.19538856710302,52846.93269876575,203.51015183077453,0,0
30.28,2483,99878374,35593,53085,-1,1,0,35534.80633590009,62.08939800783223,52853.49956739381,247.85078097716425,0,0
30.32,2484,99918374,35608,53117,-1,1,0,35537.62876918525,68.47812873051986,52861.42357282838,253.02146047478868,1,1
30.36,2485,99958374,35556,52951,-1,1,0,35541.006245471486,14.226051250607949,52870.80283897574,67.26007980156055,0,0
30.4,2486,99998374,35474,52650,-1,1,0,35544.97878689888,-68.03636975628734,52881.778584576,-207.0089261641645,0,0
30.44,2487,100038374,35444,52571,-1,1,0,35549.587044495514,-102.31646647078296,52894.49961745525,-330.9528082168838,0,0
30.48,2488,100078374,35465,52591,-1,1,0,35554.85901389173,-97.4306420037667,52909.07672941267,-328.9051313134979,0,0
30.52,2489,100118374,35462,52604,-1,1,0,35560.801371858484,-93.82665539096973,52925.552059554684,-311.9152176267196,0,0
30.56,2490,100158374,35490,52688,-1,1,0,35567.39721383747,-76.61988124686452,52943.88977883153,-254.69855947313715,0,0
30.6,2491,100198374,35532,52796,-1,1,0,35574.6075432584,-45.77749317285212,52963.9801586052,-179.74008454543298,0,0
30.64,2492,100238374,35551,52839,-1,1,0,35582.375325961555,-30.40641265789867,52985.65145407619,-138.1199950156692,0,0
30.68,2493,100278374,35568,52927,-1,1,0,35590.63080291959,-19.49691689742977,53008.684583638584,-80.41619372242062,0,0
30.72,2494,100318374,35607,53053,-1,1,0,35599.296085112604,5.2340505498473675,53032.82733952561,16.35418712036801,0,0
30.76,2495,100358374,35636,53156,-1,1,0,35608.289439156215,30.526275782159153,53057.8108150309,105.97610243596398,0,0
30.8,2496,100398374,35663,53252,-1,1,0,35617.530395066125,46.183493158152636,53083.36937854065,168.65818244446174,0,0
30.84,2497,100438374,35682,53308,-1,1,0,35626.944928298464,55.75896481030361,53109.26029539536,205.07030818755064,0,0
30.88,2498,100478374,35694,53349,-1,1,0,35636.469497853,60.79995402682963,53135.278956814866,214.4041318709605,0,0
30.92,2499,100518374,35713,53386,-1,1,0,35646.05367647389,63.4763452209407,53161.26845875339,227.4527706324154,0,0
30.96,2500,100558374,35721,53451,-1,1,0,35655.66182723791,73.11120990980842,53187.12530420491,275.09303306800535,1,1
31.0,2501,100598374,35740,53478,-1,1,0,35665.27434032246,71.70198089241444,53212.80432274717,263.0435340862369,0,0
31.04,2502,100638374,35698,53315,-1,1,0,35674.887890367856,19.7446060166818,53238.32040418378,63.91215607624761,0,0
31.08,2503,100678374,35622,53046,-1,1,0,35684.51178948758,-53.97434468119599,53263.73482104161,-194.68714872956488,0,0
31.12,2504,100718374,35615,53012,-1,1,0,35694.15807141855,-85.66638175510636,53289.118821164215,-288.605301977133,0,0
31.16,2505,100758374,35627,53079,-1,1,0,35703.82934794526,-75.6666162356901,53314.51108719702,-243.72779822854955,0,0
31.2,2506,100798374,35664,53160,-1,1,0,35713.51164317175,-48.67772942221203,53339.894228172714,-170.53756731782784,0,0
31.24,2507,100838374,35705,53281,-1,1,0,35723.17443067526,-19.935177849012295,53365.19534139424,-90.7167573810247,0,0
31.28,2508,100878374,35725,53353,-1,1,0,35732.77521355887,-9.52106358656533,53390.299650291396,-44.622989661354545,0,0
31.32,2509,100918374,35729,53370,-1,1,0,35742.26478459893,-11.376533329953853,53415.066455549604,-38.42556356653928,0,0
31.36,2510,100958374,35749,53428,-1,1,0,35751.59041899406,-4.136507517502885,53439.340454228375,-16.028859029845805,0,0
31.4,2511,100998374,35771,53491,-1,1,0,35760.69737200435,8.80908166743249,53462.958178705696,24.006769036601227,0,0
31.44,2512,101038374,35786,53545,-1,1,0,35769.53060594991,18.501748884098998,53485.75437217233,63.80790117395594,0,0
31.48,2513,101078374,35807,53621,-1,1,0,35778.03716743193,26.568084096861313,53507.5704873081,111.8278278219263,0,0
31.52,2514,101118374,35820,53679,-1,1,0,35786.16860157341,34.78219281579279,53528.26459645976,148.7633289941421,0,0
31.56,2515,101158374,35836,53699,-1,1,0,35793.88314990324,43.04566569761106,53547.72140441451,155.30908857762677,0,0
31.6,2516,101198374,35851,53730,-1,1,0,35801.147728087395,46.12163953892823,53565.85987561875,158.3656189426123,0,0
31.64,2517,101238374,35853,53771,-1,1,0,35807.93961538953,48.16408695668685,53582.6376577413,194.8061899881465,0,0
31.68,2518,101278374,35864,53810,-1,1,0,35814.24755059214,50.460513509649815,53598.054796811826,214.08393030310936,1,1
31.72,2519,101318374,35848,53719,-1,1,0,35820.071848248044,20.858986477596957,53612.15666008061,87.66844787007793,0,0
31.76,2520,101358374,35785,53469,-1,1,0,35825.42222199719,-36.208858031159046,53625.02716705903,-141.37830512691463,0,0
31.8,2521,101398374,35765,53379,-1,1,0,35830.31127836262,-63.26203199830634,53636.7626983469,-260.2536339891009,0,0
31.84,2522,101438374,35786,53427,-1,1,0,35834.745496840624,-59.579042573556826,53647.43537563225,-235.27747819757155,0,0
31.88,2523,101478374,35775,53475,-1,1,0,35838.71906822178,-54.50242653154079,53657.06831723297,-177.6303354091288,0,0
31.92,2524,101518374,35819,53573,-1,1,0,35842.21251739813,-31.69251132625261,53665.63245840424,-95.39447521257065,0,0
31.96,2525,101558374,35852,53687,-1,1,0,35845.194952887614,12.119054607374611,53673.05817830546,10.360060921698913,0,0
32.0,2526,101598374,35893,53743,-1,1,0,35847.62968132741,39.47320593729523,53679.25415636567,58.90330027795125,0,0
32.04,2527,101638374,35877,53712,-1,1,0,35849.481470547245,29.40834803554897,53684.126156395694,28.191250778424475,0,0
32.08,2528,101678374,35858,53681,-1,1,0,35850.72125494218,7.057611125043422,53687.587000829844,-6.985909115719387,0,0
32.12,2529,101718374,35855,53700,-1,1,0,35851.32601959388,3.016234656705194,53689.556096711094,8.386907711633654,0,0
32.16,2530,101758374,35872,53755,-1,1,0,35851.27642425004,18.991785907918427,53689.95665111852,63.405520941724426,0,0
32.2,2531,101798374,35895,53820,-1,1,0,35850.55635646253,47.416745171734036,53688.71901005808,133.50980547041195,0,0
32.24,2532,101838374,35923,53883,-1,1,0,35849.15593853958,70.77618651509258,53685.79150272474,194.55439390935788,0,0
32.28,2533,101878374,35920,53912,-1,1,0,35847.07659756343,71.04094418319475,53681.15501569298,227.30192850707192,1,0
32.32,2534,101918374,35904,53914,-1,1,0,35844.33531748657,64.48253077472087,53674.83643555675,243.8129489461207,0,1
32.36,2535,101958374,35899,53875,-1,1,0,35840.965910295396,52.88957813029123,53666.917014905455,207.0908342881272,0,0
32.4,2536,101998374,35840,53695,-1,1,0,35837.017207819204,0.4088474620140232,53657.53167429219,18.684855706604935,0,0
32.44,2537,102038374,35758,53393,-1,1,0,35832.54739822565,-73.06765721645922,53646.851871836894,-243.71359470629812,0,0
32.48,2538,102078374,35727,53287,-1,1,0,35827.61327360324,-102.17007896359013,53635.04801356704,-351.28841219270396,0,0
32.52,2539,102118374,35746,53362,-1,1,0,35822.258213939174,-81.99909750372166,53622.24636006187,-279.4370119378,0,0
32.56,2540,102158374,35764,53430,-1,1,0,35816.50591382004,-50.24657695453595,53608.5060241794,-173.34987029149806,0,0
32.6,2541,102198374,35789,53503,-1,1,0,35810.36180020932,-26.849882226954154,53593.82325383407,-99.15164274006906,0,0
32.64,2542,102238374,35786,53519,-1,1,0,35803.81839064249,-17.705722516630118,53578.149134364685,-69.40621287744855,0,0
32.68,2543,102278374,35780,53488,-1,1,0,35796.860328236595,-19.19465495104214,53561.406091399345,-70.42806200433864,0,0
32.72,2544,102318374,35772,53503,-1,1,0,35789.467089313934,-19.87766521675615,53543.4972664133,-51.091823009680866,0,0
32.76,2545,102358374,35771,53527,-1,1,0,35781.61385284376,-9.973462352082786,53524.311274389845,4.178913212655036,0,0
32.8,2546,102398374,35787,53575,-1,1,0,35773.27236984022,10.483149915020041,53503.7286812871,66.19117830495077,0,0
32.84,2547,102438374,35795,53598,-1,1,0,35764.41337424857,31.438695526805297,53481.63290757021,113.31630510897251,0,0
32.88,2548,102478374,35802,53606,-1,1,0,35755.0106047691,45.5592330685257,53457.923220583456,153.40263283118765,0,0
32.92,2549,102518374,35797,53628,-1,1,0,35745.045128377744,51.71215572086815,53432.526678515205,187.07320726147861,0,0
32.96,2550,102558374,35793,53629,-1,1,0,35734.50873384909,57.177568119994405,53405.408423008455,222.57235772723175,0,0
33.0,2551,102598374,35798,53663,-1,1,0,35723.40635259987,75.87066461002065,53376.58157514797,298.1697911449854,0,0
33.04,2552,102638374,35800,53683,-1,1,0,35711.758464327846,89.57739104144696,53346.11807406259,326.19370165075026,1,1
33.08,2553,102678374,35760,53475,-1,1,0,35699.60351724354,51.78867732610817,53314.15749233015,148.98166375262247,0,0
33.12,2554,102718374,35658,53143,-1,1,0,35686.99717694681,-19.77064873378623,53280.90044463453,-119.88938458649687,0,0
33.16,2555,102758374,35622,53016,-1,1,0,35674.004853540326,-57.83113168731359,53246.576011258614,-240.99345466394803,0,0
33.2,2556,102798374,35602,52993,-1,1,0,35660.69022011412,-58.954215599767664,53211.397795023455,-230.01436439785763,0,0
33.24,2557,102838374,35599,52981,-1,1,0,35647.10675803637,-49.93466453041242,53175.53486555509,-187.1857358575005,0,0
33.28,2558,102878374,35604,53039,-1,1,0,35633.29524397843,-24.737571910802714,53139.10539041236,-103.44431216073423,0,0
33.32,2559,102918374,35631,53092,-1,1,0,35619.28578683887,3.9943446811696077,53102.18551641262,-17.6441466154046,0,0
33.36,2560,102958374,35610,53063,-1,1,0,35605.10261798967,10.757756053982234,53064.825699319954,2.198583419244251,0,0
33.4,2561,102998374,35597,53016,-1,1,0,35590.76888487704,4.25158598699981,53027.06582794621,-11.897314394782356,0,0
33.44,2562,103038374,35577,52985,-1,1,0,35576.30887182503,0.24220529758344256,52988.94265742671,-1.3928313532565397,0,0
33.48,2563,103078374,35563,52991,-1,1,0,35561.74800231447,5.680048949898998,52950.49201621111,41.97851255455368,0,0
33.52,2564,103118374,35575,53014,-1,1,0,35547.11274743471,24.82090426036713,52911.75278066913,108.14770756160291,0,0
33.56,2565,103158374,35578,53052,-1,1,0,35532.4322985838,51.91301624587147,52872.77643071146,184.81240564748444,0,0
33.6,2566,103198374,35591,53067,-1,1,0,35517.74256160301,72.16615194260334,52833.64142344052,240.04272108016494,0,0
33.64,2567,103238374,35578,53052,-1,1,0,35503.09125812681,76.27039178691874,52794.46876659023,258.737766307334,0,0
33.68,2568,103278374,35572,53052,-1,1,0,35488.542291405895,87.63439806945772,52755.43502559331,307.4975978028552,0,0
33.72,2569,103318374,35588,53102,-1,1,0,35474.178925401866,118.11554505912304,52716.783029994454,404.275389738271,1,1
33.76,2570,103358374,35571,53056,-1,1,0,35460.106982804115,106.21329438158918,52678.833335779025,356.33875270399415,0,0
33.8,2571,103398374,35462,52696,-1,1,0,35446.456583613995,19.129521861941072,52641.98981660861,70.59604064815835,0,0
33.84,2572,103438374,35365,52399,-1,1,0,35433.376616228576,-63.21842283831232,52606.72072120302,-194.35928199361857,0,0
33.88,2573,103478374,35342,52323,-1,1,0,35421.02064002754,-83.06365526425512,52573.51210549947,-263.3449982349889,0,0
33.92,2574,103518374,35329,52274,-1,1,0,35409.532284025016,-80.3387787406605,52542.81988084735,-267.7296589750304,0,0
33.96,2575,103558374,35310,52217,-1,1,0,35399.03726498785,-86.73564877339655,52515.04271998343,-292.9110894627605,0,0
34.0,2576,103598374,35299,52193,-1,1,0,35389.64070527753,-93.39024285719927,52490.5117303402,-303.02480633289247,0,0
34.04,2577,103638374,35281,52160,-1,1,0,35381.42581801964,-99.25278651098087,52469.48573475901,-312.300422745501,0,0
34.08,2578,103678374,35271,52115,-1,1,0,35374.45253900255,-105.5966732425863,52452.14801930441,-338.3261739768876,0,0
34.12,2579,103718374,35264,52092,-1,1,0,35368.75616295449,-103.09055784686552,52438.60290128392,-346.19119315167006,0,0
34.16,2580,103758374,35273,52117,-1,1,0,35364.34654904427,-91.92153877028717,52428.872338305235,-316.44961584152117,0,0
34.2,2581,103798374,35283,52164,-1,1,0,35361.20870156961,-80.66192514929666,52422.89612484472,-255.21471793316903,0,0
34.24,2582,103838374,35298,52264,-1,1,0,35359.304989636825,-55.86899544211205,52420.53905498692,-157.6916105570839,0,0
34.28,2583,103878374,35353,52385,-1,1,0,35358.57913465328,-7.383569385503748,52421.60622492749,-29.55616909315512,0,0
34.32,2584,103918374,35392,52511,-1,1,0,35358.962930286,34.26973205025092,52425.86594318368,85.02418032641526,0,0
34.36,2585,103958374,35401,52571,-1,1,0,35360.385285128556,44.066926667307186,52433.07670663272,144.89774508737878,0,0
34.4,2586,103998374,35410,52629,-1,1,0,35362.780188517136,44.56541677191994,52443.0118263835,185.8889103979297,0,0
34.44,2587,104038374,35429,52714,-1,1,0,35366.09137586027,72.35428987107339,52455.47804772812,276.94338603880374,0,0
34.48,2588,104078374,35468,52787,-1,1,0,35370.27555821492,96.12793697799233,52470.330741139835,319.23758917717964,1,1
34.52,2589,104118374,35417,52623,-1,1,0,35375.305733892324,36.567844657536696,52487.48536617287,117.95824422555478,0,0
34.56,2590,104158374,35300,52270,-1,1,0,35381.17011161381,-69.67279530736366,52506.91104829157,-201.4897307685818,0,0
34.6,2591,104198374,35280,52211,-1,1,0,35387.86115281378,-108.47282685571936,52528.59372525984,-324.5792324545745,0,0
34.64,2592,104238374,35317,52296,-1,1,0,35395.359845037296,-83.64889147935234,52552.48659543719,-262.3149700180574,0,0
34.68,2593,104278374,35340,52385,-1,1,0,35403.62669459987,-55.133903743417605,52578.481171240055,-182.22747187318043,0,0
34.72,2594,104318374,35392,52513,-1,1,0,35412.60249957493,-23.474188332955947,52606.407648613334,-87.19264599020474,0,0
34.76,2595,104358374,35428,52649,-1,1,0,35422.214275320446,8.605850950542603,52636.051333587835,8.123515389072907,0,0
34.8,2596,104398374,35449,52686,-1,1,0,35432.382508095565,17.171859019454914,52667.17371345942,26.704311117354933,0,0
34.84,2597,104438374,35446,52688,-1,1,0,35443.02702800189,3.9203468310928002,52699.5296066215,-8.029029448626972,0,0
34.88,2598,104478374,35447,52721,-1,1,0,35454.06934265785,-4.1677054745255475,52732.874040667986,-9.152502640223304,0,0
34.92,2599,104518374,35478,52812,-1,1,0,35465.43212511489,12.833853969435445,52766.96230355545,54.448899304339534,0,0
34.96,2600,104558374,35514,52938,-1,1,0,35477.0391972746,41.194234796698616,52801.553099778146,135.47644810514694,0,0
35.0,2601,104598374,35544,53004,-1,1,0,35488.818346989334,51.8918588457294,52836.419619769535,176.6948455359355,0,0
35.04,2602,104638374,35541,53051,-1,1,0,35500.705603178285,48.20991961901959,52871.36383436624,184.35762314176895,0,0
35.08,2603,104678374,35567,53091,-1,1,0,35512.64807236313,52.31846677994442,52906.2268779988,191.0429632610284,0,0
35.12,2604,104718374,35583,53143,-1,1,0,35524.60500761805,60.62287272595803,52940.89415887124,203.5185129815914,0,0
35.16,2605,104758374,35606,53214,-1,1,0,35536.54890915906,70.10765212201275,52975.29874484232,242.03650790727485,0,0
35.2,2606,104798374,35634,53305,-1,1,0,35548.46749702886,89.96678749017309,53009.42668817948,309.64334365226705,1,1
35.24,2607,104838374,35648,53323,-1,1,0,35560.36626484029,85.47575011990276,53043.324947665606,268.6206959386117,0,0
35.28,2608,104878374,35587,53083,-1,1,0,35572.269737231836,12.188300781248607,53077.10401412211,1.6046948746927683,0,0
35.32,2609,104918374,35498,52800,-1,1,0,35584.21669790344,-80.97741503805403,53110.918431644604,-296.64670406755005,0,0
35.36,2610,104958374,35488,52784,-1,1,0,35596.24704821933,-110.25152063160441,53144.920316689844,-369.0730611538778,0,0
35.4,2611,104998374,35531,52919,-1,1,0,35608.386884337146,-81.62415086723776,53179.21061247935,-271.95060665869755,0,0
35.44,2612,105038374,35571,53041,-1,1,0,35620.64132626296,-45.95223961182392,53213.817924695664,-167.78720740952394,0,0
35.48,2613,105078374,35616,53165,-1,1,0,35632.99670694606,-22.376411611576426,53248.70676458908,-89.28902525441832,0,0
35.52,2614,105118374,35631,53239,-1,1,0,35645.42685556199,-12.33078677743146,53283.79748697063,-52.53379557948941,0,0
35.56,2615,105158374,35646,53249,-1,1,0,35657.898589349985,-14.62084416122594,53318.98376603257,-71.67446062044344,0,0
35.6,2616,105198374,35652,53268,-1,1,0,35670.37449276954,-21.128223442054363,53354.14137542287,-88.83946234269129,0,0
35.64,2617,105238374,35662,53334,-1,1,0,35682.81338363454,-16.960199681521893,53389.12912850669,-59.02414909909049,0,0
35.68,2618,105278374,35698,53417,-1,1,0,35695.17012063758,-4.356488870247574,53423.78909156627,-10.289947256056692,0,0
